Word,Average Occurence (Comedy),Average Occurence (Thriller)
kip,0.0,0.00605191849828
string,0.00565826049202,0.00524767288523
ik,0.00602072445784,0.000685307017544
microwav,0.00291222675726,0.00114376822511
tongu,0.00450340936876,0.00539272981481
miner,0.00293507467772,0.00104873479424
montana,0.00257261375172,0.00326210907515
ident,0.00408947095551,0.00622046224499
gaston,0.00484183268235,0.0
individu,0.00872611274375,0.00453042576647
treasur,0.00669099978879,0.00164491041241
brown,0.0060665111831,0.011479534618
delic,0.0044615445731,0.00214491119038
forbidden,0.00199605878076,0.00425251258843
blah,0.00818892600155,0.00129174323355
although,0.00957574244017,0.00628468193497
cold,0.0319809040115,0.0347101085743
strategi,0.0026374517724,0.0013700737218
psycholog,0.0047871791583,0.00525697490645
fill,0.0197604712624,0.016311676669
profession,0.0137003133497,0.0121737853434
rig,0.00292545645041,0.00761906723451
theori,0.00596061711816,0.0208039716146
psychiatr,0.0,0.00613071978106
raw,0.00339982444835,0.00869099570524
critic,0.00440978800608,0.00332144035502
contribut,0.000795138579823,0.00278055216801
fart,0.00346344715595,0.00256019841224
bitter,0.00419511123515,0.00198327858687
lemm,0.00622531446829,0.00695965733586
isol,0.00234446893817,0.00482428586171
drug,0.0167091834942,0.0337385685907
also,0.0441425917577,0.0396933356973
type,0.0230101507378,0.0200837943344
oblig,0.00257983229358,0.00307980354812
jen,0.00445537858888,0.000894772921661
feder,0.0066837292603,0.0277453511639
note,0.0251944902773,0.0167446402443
perhap,0.0335522340813,0.0333092565639
dwayn,0.00392279068062,0.000615953187558
wolf,0.00619866016666,0.00303543159276
central,0.00600396301695,0.0133121086501
annoi,0.00273027249687,0.00210970403517
cycl,0.000461185644312,0.00153501735695
accid,0.0153062706962,0.0434799512688
puzzl,0.00209219483762,0.00232744448426
invis,0.00871643794496,0.0028467384965
ronald,0.000888062538515,0.0
mercuri,0.000569013755413,9.86971969996e-05
escap,0.0103377815052,0.0180729939064
damon,0.00953906728248,0.00141168166578
acr,0.0,0.00279911917415
spy,0.00888948885537,0.00492790739548
gig,0.00364009185475,0.00271329287296
armor,0.00302910456658,0.00354928359092
gotten,0.0200791589498,0.0211032208988
swana,0.00391851682307,0.0
scene,0.0145095037931,0.0133909636431
marla,0.0,0.0036026762738
penetr,0.00438003514384,0.00336171281905
shock,0.0123240499104,0.0141253555801
sunk,0.00221821070657,0.00147392005146
iv,0.402510857162,0.352526963022
diari,0.00278948309067,0.00531949389374
atlant,0.00291688665367,0.00166005352165
absenc,0.00105841631604,0.00237737761812
corps,0.00118391122108,0.00172334468107
relai,0.000299769849597,0.00267502935917
rip,0.0100572852746,0.011559691332
bull,0.00725828960365,0.00421573609991
requir,0.00483757466879,0.00618659007372
buck,0.0294071305476,0.0215261564424
complain,0.00728261402913,0.00426280683033
russia,0.00696107440378,0.00260280578623
arctic,0.0,0.00328997026178
schedul,0.00720196018369,0.00839592355623
casei,0.0,0.00289598455393
temperatur,0.00157926599104,0.00354988946376
tree,0.0112426240507,0.0171453422474
unbeliev,0.00491519028175,0.00521444504095
graduat,0.00993447386568,0.00364165774113
place,0.142043886394,0.201387614661
communist,0.000688436190278,0.000837691194596
nine,0.0233948501336,0.018445254361
vulner,0.00272608905206,0.002751957658
hike,0.00209682645259,0.00224910382546
raymond,0.00365540863394,0.00236872902534
laura,0.00612342711619,0.00646788601724
manifest,0.0013780111116,0.00106590582276
cellular,0.000331060259155,0.00308760044953
repress,0.00280064169484,0.00124561543751
divid,0.00361647314881,0.00120162575343
lesson,0.014527990135,0.00838858517251
crate,0.00151437417072,0.00304825490624
coin,0.00403713670491,0.00307209433658
bachelor,0.00880555495025,0.0005382131324
carl,0.00449392680081,0.0208569614847
sport,0.0164978566002,0.00516888293448
simpli,0.00868871937709,0.00993254093918
politician,0.00257087700915,0.00191081496099
destroi,0.0153451496627,0.0349986092479
juno,0.00098090145149,0.000452386337933
castor,0.0,0.00649542367877
liter,0.00344510313689,0.00443378846368
dwight,0.00675155954559,0.00156234709666
malkovich,0.012213155712,0.0
cord,0.00110069734835,0.00290361747223
edmund,0.0,0.000324569944823
walk,0.0721144451771,0.0957944781101
cake,0.00869884228657,0.00339868498182
protect,0.0184223351669,0.0409314396454
nearest,0.000417098224181,0.00264556649322
takin,0.0011126080692,0.00347740145299
comrad,0.00993497486072,0.000701932858557
dai,0.256528822841,0.234357234182
tour,0.00813849748186,0.00788974376853
whose,0.0155182170397,0.0171467676942
partial,0.00217734065713,0.00362834944926
vada,0.0202627529885,0.0
delight,0.00606011322043,0.00316487667325
godfath,0.00136437130828,0.00228510201558
cheat,0.0120557805821,0.00795952717486
harmless,0.00385337897837,0.00172938353879
romant,0.012093461992,0.00481954136211
pound,0.0125217698394,0.0105496706713
im,1.7316123433,1.48702311845
violat,0.00482099020856,0.00809067758667
chief,0.0231508407887,0.0288683455833
onlin,0.00075322275507,0.00251203921428
pleasur,0.026461071861,0.0176971209715
crystal,0.00320750012853,0.00440381514496
luther,0.00364760617359,0.00261497265046
festiv,0.00247450738193,0.001904342607
along,0.0444217548037,0.0419886362908
admir,0.0214427933457,0.0190824902104
owner,0.00630406485306,0.00579087916122
prove,0.0126912282454,0.0346503051548
giron,0.00671683015836,0.0
lydia,0.0106121132458,0.00249834271394
dad,0.0909569559576,0.100111440615
ultim,0.00570562997207,0.00512146508666
hawkin,0.00216057588434,0.00184529788131
hei,0.264408358471,0.150466092845
father,0.0970560679668,0.128510376126
rot,0.00337875585902,0.00354302242137
doll,0.00775872527848,0.00443581478414
fountain,0.00182507900021,0.00187087189472
williamson,0.0,0.00259279475983
horror,0.00227356078641,0.00674951028385
ell,0.00649983482098,0.0
media,0.00461253081611,0.00474521907411
russian,0.00646594005447,0.0217566041457
carefulli,0.00497661810992,0.0136285734936
verifi,0.00153714415113,0.0029041560205
prepar,0.0172677304864,0.0187082191497
cia,0.00221550859684,0.00885774990651
flew,0.00518884746519,0.00379613734119
logic,0.00463502991829,0.00735253313141
affect,0.00492008828561,0.00395514349274
skirt,0.00197794205216,0.00150732757349
nineteen,0.00689968860729,0.00385964542355
breakdown,0.00193980386148,0.00178704734789
william,0.00960714893657,0.0132407906467
batteri,0.00297674451559,0.0118035594161
shore,0.00313105875959,0.00425099571127
project,0.0124330253307,0.0133378902423
strength,0.00713786249827,0.00661846528523
bail,0.00469180568622,0.00759538042922
piti,0.00632379925954,0.00693568470763
harbor,0.00144104968041,0.00481262978176
oper,0.0176614492902,0.0341727858408
yanke,0.005285764384,0.00226932574891
orphan,0.00242734769724,0.00155600417905
squar,0.00931280625091,0.011910239249
gari,0.0044454811103,0.00670476764473
driven,0.00269712477092,0.00320740781777
nanci,0.000918005917208,0.00900835215582
leonard,0.00457199829084,0.00621991733618
nonsens,0.00770630128068,0.00616292806015
anybodi,0.0529624320668,0.0553722350912
strict,0.00172281309221,0.00242745097033
riddl,0.000655535354478,0.00361568546211
boulevard,0.00203028835466,0.000590396586516
articl,0.00864704180514,0.00370672736256
shop,0.0159183190969,0.0110840207562
mexico,0.00413283746617,0.0148153300353
ruin,0.0255624221466,0.0139876265513
did,0.544722722328,0.641325721158
annett,0.00154097628769,0.000530082162735
piano,0.00560321359567,0.00200226935595
chest,0.0111340833002,0.00731007972085
becker,0.0,0.00522348127896
strip,0.00788179193057,0.00481331551397
stroll,0.00238125509997,0.00184170691283
philosophi,0.00379675394032,0.00191748851437
footbal,0.00801510561447,0.00456191641336
whom,0.00828840559276,0.00679932980158
flight,0.0115792534647,0.0132169687996
refriger,0.00393954532714,0.00185518044994
loretta,0.0157425049582,0.000770811921891
geniu,0.0117116685518,0.00427123004326
condit,0.00711086256722,0.0255727581638
for,1.6934552939,1.59167263988
anyon,0.0682467268051,0.0812547860932
ideal,0.00368587822683,0.00308454917958
terribl,0.0399292178452,0.0208535370367
otho,0.00653934300993,0.0
self,0.0069445898695,0.00904073891972
swore,0.00225176040437,0.00284789698732
ring,0.026058834253,0.0210459332403
baron,0.00837513425426,0.00123906411299
civilian,0.00173355130342,0.00384621922273
panick,0.000855392800082,0.00308148660532
settl,0.0163295584222,0.013791403278
spread,0.00568631898915,0.00532427660082
turn,0.106333669402,0.112718414618
blast,0.00651677335049,0.00427304863422
growth,0.00257972972685,0.00121220383775
seal,0.00392370214756,0.0138618645726
box,0.0127947843406,0.0250183534994
locker,0.00246291364838,0.00344158657967
help,0.200657037336,0.225700766768
cast,0.00484518901427,0.00651093889039
jennif,0.00367570896404,0.00593982048709
regan,0.0,0.00484120836561
stole,0.0148852987453,0.0117860759771
yessir,0.00191147328481,0.00471665008958
randi,0.0035096716737,0.00820217325729
left,0.103535096284,0.123413931476
explain,0.0394747770226,0.0371716356985
inspect,0.00577738156594,0.00182745436864
tribun,0.00238058231479,0.00162383727956
pop,0.0178189730323,0.0219325936163
bed,0.0505138897721,0.0477582561658
encourag,0.00421361457339,0.00345388951269
bubbl,0.00282424249193,0.00159695248662
contact,0.0107774118662,0.0241199265206
patrick,0.00605727771637,0.00831324514119
domino,0.000598357725368,0.0088157015716
reliev,0.0032088061326,0.00300090142731
superman,0.0078921445081,0.000487077153366
sector,0.00225388588067,0.00876049729643
entranc,0.00371284300796,0.0048730485481
corner,0.0140932888778,0.0134202004611
mama,0.00921049460159,0.0135436913735
supposedli,0.00134563519575,0.00223120528856
yo,0.0163563073912,0.00598044816568
role,0.00410573728252,0.00302228702654
wai,0.326960490363,0.415576068997
vicki,0.00369626288475,0.0062956437208
buddi,0.0347324500128,0.0214081522511
wizard,0.00184134132122,0.00169373709074
heal,0.00283225533904,0.0106629767688
element,0.00348432063734,0.00650065442395
here,0.842576078951,0.996252919057
leather,0.0036149877864,0.00264116092978
hardli,0.0133538111049,0.0169226693038
their,0.145484951745,0.182929272621
sworn,0.00172349014645,0.00143991289476
africa,0.00208878197098,0.00411538523127
yearold,0.00181243931869,0.00374031711384
sphere,0.00451933653042,0.000519885625162
psych,0.00177314278765,0.0024145776642
behalf,0.00245300801344,0.00129351492055
moren,0.000357092797405,0.00234446575604
shelter,0.00669417250536,0.00350219454828
dr,0.0534743647104,0.0687133077778
weight,0.00892792688898,0.00799424476059
ami,0.0116035184451,0.00319124244747
pike,0.00197004125733,0.000988061889067
gitt,0.0,0.00719137035557
kinda,0.0276219845376,0.0194066772291
liber,0.002578221901,0.000860955056464
badg,0.00221453770339,0.012894278432
last,0.193289865658,0.206432352526
from,0.464811166241,0.511698333275
uhhuh,0.0230300879734,0.01496406818
afford,0.0122808672505,0.0143778258844
shag,0.00517873496339,0.0
presenc,0.00433296820678,0.00440270204942
jai,0.00371131671777,0.00196875972759
hall,0.0164528129587,0.0126756109478
worst,0.0132314102459,0.0113346466344
agenc,0.00424656993304,0.00933148812597
threat,0.00228200473934,0.0106400650938
jaw,0.00237491861611,0.0019023660027
hold,0.0963508699581,0.0874990000628
someplac,0.00514313105035,0.00916438968249
birth,0.00419945252159,0.00802361457087
junk,0.00419705967875,0.00601430825125
natali,0.00102523686236,0.00401130081743
graveyard,0.00187166515618,0.00360458412003
march,0.00271346577034,0.00422885502765
focu,0.00908035507662,0.00504003621586
graviti,0.00119594142205,0.0028233843805
smoke,0.0242629423979,0.0292537284498
normal,0.0195022686342,0.0218100693337
congress,0.000514726928645,0.00239221538155
ash,0.0011385183869,0.00262653775367
predict,0.00571202740857,0.00365122957065
copper,0.00151577338041,0.00384295876159
court,0.0219309058575,0.0143929833906
wealth,0.00381547551368,0.00119008041023
it,4.69220096288,4.6867044024
um,0.0337767962286,0.00890851547163
issu,0.0139477961773,0.0135266463854
misunderstand,0.00252237639925,0.00166877351217
berlin,0.0022702170724,0.00646521961824
structur,0.00441749971332,0.00347107646401
hardwar,0.00215498179895,0.00309855881363
casanova,0.00719162893349,0.000619003404519
worship,0.00503605157994,0.00178373201689
unhappi,0.00468720090021,0.00492995453459
spit,0.00652776489094,0.00661261311813
quadrant,0.000797566276349,0.00283599110145
downstair,0.00709384793439,0.0101498757398
see,0.602735648671,0.597475310653
gentlemen,0.0134596923077,0.0106835417239
intern,0.00561512910308,0.0114550589831
conrad,0.000887511080928,0.000889001778003
flame,0.00294979053494,0.00272770826061
within,0.00799101237193,0.015864282046
drum,0.00316938119812,0.00189894154599
yet,0.0757592342189,0.0837290107064
differ,0.0903007912747,0.085011474711
jacket,0.010796522819,0.0121241574444
onto,0.00937336003883,0.0118894229685
prospect,0.0039124320037,0.00172659130344
nation,0.0204355883074,0.0143757300532
soft,0.0155110892046,0.00845250965418
girl,0.182750741775,0.163619452953
counter,0.00361413863652,0.00479672655333
rug,0.00856671664515,0.00228302739938
neutral,0.0022860705941,0.00524854331893
elli,0.00463209570282,0.018361751496
transmiss,0.00354811745738,0.00658131810403
integr,0.00179276849466,0.00399526941238
cadillac,0.00267317070261,0.00243863557576
hose,0.00217521879033,0.0032314417376
lillian,0.00237334752906,0.00136157337368
clip,0.00194479233575,0.00374616362696
stanlei,0.00415518761725,0.00489556343761
marriag,0.0222459944366,0.012979357301
built,0.0149349541118,0.0188187593775
paso,0.000577218933311,0.00343683190809
subwai,0.00230085801805,0.00551004934081
whiskei,0.00226580252649,0.00399119817754
kyle,0.00402742821556,0.00465677739861
sai,0.643418352471,0.529728096574
barzini,0.0,0.00241947678814
virginia,0.00283624726546,0.00364746985741
lou,0.003226872328,0.0062629070865
slip,0.0117856326312,0.0150670064265
pageant,0.0132319201233,0.0
tellin,0.00382000139492,0.00485182089205
taylor,0.00311497381399,0.00961555831068
proof,0.00772103561097,0.0128952962132
yank,0.00200646942854,0.00108984170768
yacht,0.00482185301841,0.00129905807155
bless,0.00982014826655,0.00549125297761
brooklyn,0.00269783394618,0.00354657299858
argu,0.00649020146204,0.00896322104545
pistol,0.00218866934499,0.00486794490404
bo,0.0033685378586,0.00452232972232
unnecessari,0.00153382566781,0.00118417330261
share,0.0265944710882,0.0181854116768
th,0.0159676853303,0.0147894029506
sabotag,0.00299333210035,0.00207055326946
china,0.0238235823987,0.00460914826022
hojon,0.00458201250193,0.0
intim,0.00187861433228,0.00280150849123
chop,0.00374294468276,0.00708638302699
comic,0.00420226395296,0.00408183522099
compuls,0.00276231203626,0.00152781774
bingo,0.00517485601318,0.0029188140432
make,0.479910598667,0.436468899551
vulcan,0.00465256154026,0.0101452074038
parri,0.00527968486367,0.0
shouldnt,0.0406552343919,0.047039739352
disconnect,0.00108663221774,0.00135234916145
toon,0.010791878126,0.0
forc,0.0158602380914,0.0333563842505
annabel,0.00538565548735,0.0
clown,0.00404673007919,0.00548169355086
sentenc,0.00575673835774,0.00723736085876
with,1.22943832094,1.15999215688
cartoon,0.00529218953948,0.000659181220142
suspicion,0.00343145134633,0.00464414293585
willi,0.00357774246871,0.00699000823577
brook,0.00818030279932,0.00107646745325
revers,0.00327414927761,0.00519732397289
luci,0.00503612755191,0.000579994253649
visitor,0.0032604197532,0.00244667233472
wave,0.00826067969349,0.00908467417398
stick,0.0318027060653,0.0315521782839
cuban,0.00259972049819,0.0026569256579
sweep,0.00262553736881,0.00241980723746
comment,0.00527211149578,0.00177616252779
elimin,0.00134123299014,0.00294224006308
spencer,0.00304725407632,0.000694148835125
monica,0.00373012793711,0.00238120317977
debat,0.00166591947102,0.00288074616298
coron,0.000311074092325,0.0044154604766
lie,0.02971506647,0.0269332623041
ourselv,0.0173525142155,0.0170943161201
weapon,0.0116677196178,0.030617643223
kate,0.0109575739633,0.00249415050373
distant,0.00401078969887,0.000818181567422
grade,0.010297729178,0.00619416195673
atf,0.000746500343599,0.000432432432432
balloon,0.00390947782656,0.00141035068986
southern,0.0044375845336,0.0010316819382
chang,0.0848819854048,0.0842229101112
oppos,0.00451454202559,0.00177369486862
indict,0.000453434021112,0.0029869543108
respect,0.0291183288934,0.0193260622005
sure,0.347582588966,0.313795684232
jane,0.010568002827,0.0125404774642
doubt,0.0157073086098,0.0246575641912
princ,0.0107409212566,0.00308745972689
admiss,0.00275581313871,0.00125597422824
ador,0.00749585077321,0.00383702512973
jungl,0.00105700699053,0.00646496987594
paint,0.0207226142559,0.0107287043844
south,0.0132695256879,0.0173604148631
